place_id,nome,endereco,capital_endereco,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJ-ZF-kTuKpJIRNW1TcmIqv1w,Play Games,"Av. Centenário, 1052 - Val-de-Cans, Belém - PA, 66617-418, Brazil",Belém,busca_automatica,nome,outro,amusement_park;amusement_center;point_of_interest;establishment,4.3,583,OPERATIONAL,2024-06-28,inconclusivo,,,+55 91 3199-3518,https://maps.google.com/?cid=6683106974354337077&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJFQHtdQ6LpJIR2TFPBl5fXys,Smart Geek Brasil,"Edifício Lomas Center - Tv. Lomas Valentinas, 2625 - Sl 01 - Sacramenta, Belém - PA, 66093-677, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,3.7,3,OPERATIONAL,2023-08-19,inconclusivo,,,+55 91 98589-1989,https://maps.google.com/?cid=3125321523855831513&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJB3QNOfeLpJIRXZnnxwGI70M,Supra Cards,"38A - Marambaia, Belém - PA, 66620-760, Brazil",Belém,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,27,OPERATIONAL,,inconclusivo,http://www.supracards.net/,,+55 91 2121-8752,https://maps.google.com/?cid=4895280861205207389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJxxbPw4uOpJIRWWSrQJ2cQiU,Tsunami Games,"Galeria Portuense, Loja 30 - Tv. Padre Eutíquio, 1055 - Batista Campos, Belém - PA, 66023-710, Brazil",Belém,busca_automatica,nome,loja,point_of_interest;store;establishment,4,18,OPERATIONAL,,inconclusivo,https://tsunami-games-dados-loja.netlify.app/,,+55 91 98220-2423,https://maps.google.com/?cid=2684880527075009625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJxdjX24uOpJIR8qZK9s7LF4s,Tsunami Games & Computers,"Galeria Center 48 - R. dos 48, 42 - Lj 4 - Batista Campos, Belém - PA, 66015-200, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,250,OPERATIONAL,,inconclusivo,https://tsunami-games-dados-loja.netlify.app/,,,https://maps.google.com/?cid=10022703585492117234&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJfTUN-duJpJIRgfzVfddwDHY,Universo Geek Store,"Conjunto Providência Avenida norte entre Rua 12 e - Al. Providência - Val-de-Cans, Belém - PA, 66110-053, Brazil",Belém,busca_automatica,nome,loja,store;point_of_interest;establishment,5,9,OPERATIONAL,,inconclusivo,,,+55 91 98817-7490,https://maps.google.com/?cid=8506297867027479681&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brazil",Porto Alegre,busca_automatica,nome+avaliacao,alimentos_bebidas,cafe;association_or_organization;point_of_interest;food;establishment,5,84,OPERATIONAL,2025-08-06,inconclusivo,http://www.hex.poa.br/,,+55 51 99805-2122,https://maps.google.com/?cid=4388449274422449807&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJTaG5ALpZzpQRUDErQ-RkfTs,Ludus Luderia,"R. Treze de Maio, 972 - Bela Vista, São Paulo - SP, 01327-000, Brazil",São Paulo,busca_automatica,nome+avaliacao,alimentos_bebidas,bar;sports_bar;association_or_organization;restaurant;food;point_of_interest;establishment,4.6,5137,OPERATIONAL,2026-05-12,sim,http://ludusluderia.com.br/,,+55 11 99241-2211,https://maps.google.com/?cid=4286693351868805456&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJZz29dnVXzpQRvRh7_YKyUN4,Encounter | Jogos de Tabuleiro | Board Games,"Av. dos Eucaliptos, 204 - Moema, São Paulo - SP, 04517-050, Brazil",São Paulo,busca_automatica,nome+avaliacao,alimentos_bebidas,association_or_organization;restaurant;food;point_of_interest;establishment,4.8,1123,OPERATIONAL,2026-06-29,sim,https://www.instagram.com/encounter.bg/,encounter.bg,+55 11 97225-4090,https://maps.google.com/?cid=16019500150225049789&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJMYNbjXyOpJIRWBmqMSlEcBQ,Mago Jogos,"Condomínio do Edifício Francisca Julia - Av. Serzedelo Corrêa, 1157 - Batista Campos, Belém - PA, 66033-770, Brazil",Belém,busca_automatica,nome+avaliacao,outro,point_of_interest;association_or_organization;establishment,4.8,19,OPERATIONAL,2023-10-26,inconclusivo,http://magojogos.com.br/,,+55 91 98534-9090,https://maps.google.com/?cid=1472752021867731288&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJoTlvBfMbFgcRHvuCKHBQrXQ,São Jogue - Bela Vista,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brazil",Salvador,busca_automatica,nome+avaliacao,alimentos_bebidas,snack_bar;meal_takeaway;restaurant;food;store;point_of_interest;establishment,4.8,787,OPERATIONAL,2019-12-09,inconclusivo,https://saojogue.com.br/,,+55 71 99298-5046,https://maps.google.com/?cid=8407464522016815902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJu1yUroF_mQAR7qxqAfxKSw4,Game Of Boards,"Rua da Passagem, 142 - Botafogo, Rio de Janeiro - RJ, 22290-031, Brazil",Rio de Janeiro,ambas,nome+avaliacao,loja,store;point_of_interest;establishment,4.7,1077,OPERATIONAL,2026-03-06,inconclusivo,http://www.gameofboards.com.br/,,+55 21 2557-7277,https://maps.google.com/?cid=1029999386000272622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJOczn8z7l3JQRNBEL_ZJ3iQo,Joyjoy Café,"Av. Presidente Affonso Camargo, 1939 - Lj 02 - Cristo Rei, Curitiba - PR, 80050-370, Brazil",Curitiba,busca_automatica,avaliacao,alimentos_bebidas,coffee_shop;cafe;association_or_organization;food_store;store;point_of_interest;food;establishment,4.8,690,OPERATIONAL,2026-06-06,sim,http://www.joyjoycafe.com.br/,,+55 41 99176-9659,https://maps.google.com/?cid=759269485382930740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ1wjBJD7k3JQRQi7trfp_0aQ,Vila Celta Hobby Store - Jogos e Café,"Av. Pres. Getúlio Vargas, 659 - Rebouças, Curitiba - PR, 80240-040, Brazil",Curitiba,busca_automatica,nome,loja,toy_store;association_or_organization;store;point_of_interest;establishment,4.8,751,OPERATIONAL,2026-07-14,sim,https://reidascartinhas.com.br/,,+55 41 99228-5798,https://maps.google.com/?cid=11876414406989262402&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJo-6lZMlezpQRmgUpUPfmRIs,Pitta's Board Games,"R. Paraupava, 80 - Belenzinho, São Paulo - SP, 03171-060, Brazil",São Paulo,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;association_or_organization;establishment,4.9,663,OPERATIONAL,2026-02-08,inconclusivo,http://www.pittasstore.com.br/,,+55 11 94784-2874,https://maps.google.com/?cid=10035399819564483994&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ0yXbI35IxwcR0_jLi-uINUU,Balboa's Hobby Games,"R. Maria Tomásia, 208 - Aldeota, Fortaleza - CE, 60150-170, Brazil",Fortaleza,busca_automatica,nome+avaliacao,alimentos_bebidas,snack_bar;toy_store;meal_takeaway;store;restaurant;food;point_of_interest;establishment,4.8,881,OPERATIONAL,2022-10-18,inconclusivo,https://www.balboas.com.br/,,+55 85 98223-9922,https://maps.google.com/?cid=4987042707626784979&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJKeHwNv5ZzpQRlmzx9rCTWdM,Bodogami Restaurante e Cafeteria,"Av. da Liberdade, 456 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,busca_automatica,nome+avaliacao,alimentos_bebidas,restaurant;coffee_shop;bar;food_store;cafe;food;point_of_interest;store;establishment,4.6,3386,OPERATIONAL,2026-08-07,sim,https://www.bodogami.com.br/,,+55 11 97702-8516,https://maps.google.com/?cid=15229366003196587158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJRUjwU66WoGgRzc9yJU7jkwM,Nala Land - Bar de Jogos de Tabuleiro em Recife,"R. Raul Pompéia, 271 - Arruda, Recife - PE, 52120-150, Brazil",Recife,busca_automatica,nome+avaliacao,alimentos_bebidas,hamburger_restaurant;snack_bar;meal_takeaway;american_restaurant;restaurant;food;point_of_interest;association_or_organization;establishment,4.9,206,OPERATIONAL,2026-04-05,sim,https://nala.lends.com.br/,,+55 81 99626-1703,https://maps.google.com/?cid=257799528465485773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJOcVssmeDmQARZZrnWu2mnwA,TabuClub,"R. Newton Prado, 29 - Santa Rosa, Niterói - RJ, 24240-004, Brazil",Rio de Janeiro,busca_automatica,avaliacao,alimentos_bebidas,cocktail_bar;bar;point_of_interest;association_or_organization;establishment,4.7,100,OPERATIONAL,2026-07-17,sim,https://tabuclub.acervodejogos.com.br/,,+55 21 98027-0536,https://maps.google.com/?cid=44938059659582053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJd3SdTfYFFgcRo-JG2l_0Rzo,Invasion BG,"Av. Sete de Setembro, 624 Edf. Totônia - Sl 308 - Dois de Julho, Salvador - BA, 40060-001, Brazil",Salvador,busca_automatica,avaliacao,loja,store;point_of_interest;establishment,5,45,OPERATIONAL,2020-07-30,inconclusivo,,,+55 71 3018-2123,https://maps.google.com/?cid=4199593870067425955&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ12nmpudbzpQR2nKy8UViS0Q,Caffè Boardgames - Jogos e Tabuleiros 🎲 ☕️,"R. Tiquatira, 604 - Bosque da Saúde, São Paulo - SP, 04137-111, Brazil",São Paulo,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,http://www.cafebg.com.br/,,,https://maps.google.com/?cid=4921135070379668186&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJfyav9YI9uAARjwbBqcRm2_k,Café Geek Cafeteria e Ludoteca,"R. São Marcos, 127 - Santa Inês, Vila Velha - ES, 29108-050, Brazil",Vitória,busca_automatica,nome,alimentos_bebidas,coffee_shop;cafe;food_store;food;store;point_of_interest;establishment,5,148,OPERATIONAL,2026-03-06,inconclusivo,,,+55 27 99283-8020,https://maps.google.com/?cid=18004096930191312527&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJufQc34syWpMRI_AHegkG710,60 Minutos Escape Game - Píer 21,"St. de Clubes Esportivos Sul Trecho 2 - Asa Sul, Brasília - DF, 70200-002, Brazil",Brasília,busca_automatica,nome,outro,amusement_center;point_of_interest;establishment,4.8,724,OPERATIONAL,,inconclusivo,https://www.60minutosescape.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7970120473757230341,,+55 61 98135-4911,https://maps.google.com/?cid=6768635402732957731&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJyXjE650xWpMRJL-J6QbGkt4,FORTALÚDICA - BURGERS & JOGOS,"Guará II QE 26 BLOCO B Lj 31 - Guará, Brasília - DF, 71060-621, Brazil",Brasília,busca_automatica,nome+avaliacao,alimentos_bebidas,hamburger_restaurant;toy_store;american_restaurant;restaurant;food;store;point_of_interest;association_or_organization;establishment,4.8,105,OPERATIONAL,2026-07-04,sim,http://www.fortaludica.com.br/,,+55 61 98260-2566,https://maps.google.com/?cid=16038098956009979684&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJAX_vMigzWpMReKd3r4qK7nk,Game on Board,"Max Mall - Av 07 Norte - Águas Claras, Brasília - DF, 71908-180, Brazil",Brasília,busca_automatica,nome+avaliacao,outro,point_of_interest;establishment,4.7,13,OPERATIONAL,2019-07-23,inconclusivo,,,,https://maps.google.com/?cid=8786112251300390776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJm4MGYtgxWpMRnX8U36Dff8A,Games,"Quadra - SHCES Q.1207 B.B, A - Cruzeiro Novo, Brasília - DF, 70658-271, Brazil",Brasília,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=13871051259354840989&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ172cu2U7WpMR-GxnGmUHCkc,Gruta BSB,"SHCN CLN 406 Bloco E Lj 16/22 subsolo - Asa Norte, Brasília - DF, 70847-550, Brazil",Brasília,busca_automatica,avaliacao,loja,book_store;toy_store;store;point_of_interest;establishment,4.9,112,OPERATIONAL,2026-06-14,sim,http://www.grutabsb.com.br/,,+55 61 99880-9522,https://maps.google.com/?cid=5118912057276067064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJdUv4La46WpMRnBvNknmOqWo,Inside Games,"SHCS CRS 513 BL B Loja 07 - Asa Sul, Brasília - DF, 70380-520, Brazil",Brasília,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.6,640,OPERATIONAL,2026-03-22,sim,https://www.insidegamestore.com.br/,,+55 61 3551-0266,https://maps.google.com/?cid=7685830891889564572&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJvV5UnYQzWpMRnrmkZtF6lB4,Javali jogos,"Rua das Paineira LT06 - shopping one park mall - Lj 31 - Águas Claras, Brasília - DF, 71918-000, Brazil",Brasília,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,4.7,15,OPERATIONAL,2026-07-21,sim,https://www.javalijogos.com.br/,,+55 61 97402-1666,https://maps.google.com/?cid=2203521157479840158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJzdFNP3AyWpMRH2P6HEuhE-I,Loja de Jogos - Asgard,"Rua 25 Sul, Lote 30 Bloco A loja 1 - Águas Claras, Brasília - DF, 71928-720, Brazil",Brasília,busca_automatica,nome+avaliacao,alimentos_bebidas,toy_store;bar;store;point_of_interest;establishment,4.7,754,OPERATIONAL,2022-10-25,inconclusivo,https://www.asgardstore.com.br/,,+55 61 3052-5345,https://maps.google.com/?cid=16290541621110006559&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJU6yV-SgxWpMRFNG15fHv0H0,Loja de Jogos - Fortaleza Jogos,"QE 36 BLOCO A LOJA 11 - Guará II QE 36 - Guará, Brasília - DF, 71065-613, Brazil",Brasília,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.8,73,OPERATIONAL,2023-10-26,inconclusivo,https://www.fortalezajogos.com.br/,,+55 61 98260-2566,https://maps.google.com/?cid=9066009872116863252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJB4pD0AEzWpMRFwENrAJmWwQ,Loop Gamelab,"R. 30 Sul - Águas Claras, Brasília - DF, 71929-360, Brazil",Brasília,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=313956760694882583&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJjx1cbu_NW5MRoO9MdnYOVOs,Luderion Jogos,"02 - Taguatinga Norte QNJ 5 - Taguatinga, Brasília - DF, 72140-050, Brazil",Brasília,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,2,OPERATIONAL,2026-07-20,sim,,,+55 61 99371-6328,https://maps.google.com/?cid=16957194398910443424&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJRcG14YMlWpMR9go04dPbNic,Ludocando,"SHCS SQS 412 BL N - Plano Piloto, Brasília - DF, 70278-140, Brazil",Brasília,busca_automatica,nome+avaliacao,outro,association_or_organization;point_of_interest;establishment,5,1,OPERATIONAL,2026-05-29,sim,https://ludocando.com.br/,,+55 61 98197-4408,https://maps.google.com/?cid=2825687519284431606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJgZzxubI7WpMRXg4ZeAainQc,Quadrado ao Cubo,"SEPN 509, Bloco D - Edifício Isis - Sobreloja 45 - Asa Norte, Brasília - DF, 70750-500, Brazil",Brasília,busca_automatica,avaliacao,loja,store;point_of_interest;establishment,5,25,OPERATIONAL,2026-07-20,sim,https://www.quadradoaocubo.com.br/,,+55 61 99617-0197,https://maps.google.com/?cid=548772878277480030&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJq2VyFsQzWpMRUAhbckp2F98,Refúgio Lúdico,"QS 1 - Rua 212 19 - Sala, 532 - 21 e 23 - Águas Claras, Brasília - DF, 71950-550, Brazil",Brasília,busca_automatica,avaliacao,loja,toy_store;association_or_organization;store;point_of_interest;establishment,5,15,OPERATIONAL,2026-07-26,sim,https://www.refugioludico.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3687029221556446695,,+55 61 99165-8475,https://maps.google.com/?cid=16075447457040500816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJbY1Qc90zWpMRLdrHxi9QMko,República Ludovico,"Max Mall - R. 7 Norte, Lotes 3/5/7 Quiosque 02 - Águas Claras, Brasília - DF, 71908-180, Brazil",Brasília,busca_automatica,nome+avaliacao,alimentos_bebidas,cafe;point_of_interest;food;establishment,5,79,OPERATIONAL,2026-07-26,sim,https://republicaludovico.lends.com.br/,,+55 61 99654-7711,https://maps.google.com/?cid=5346423873770871341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ85OcFlgwWpMRk4N7_rQjh5A,TAVERNA DOS GAMES - Loja de Video Game,"Feira dos Importados - Sia Trecho 7, 438 - Bloco C - SIA, Brasília - DF, 71208-900, Brazil",Brasília,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,394,OPERATIONAL,2026-05-13,sim,https://meucomercio.com.br/tavernadosgames,,+55 61 99117-1963,https://maps.google.com/?cid=10414331923588154259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJa0CP91MzWpMRz6oEQwlR2TA,Tem Mesa - Pizza & Luderia,"R. das Paineiras, 06 - Lj 25, térreo - Norte, Brasília - DF, 71918-000, Brazil",Brasília,busca_automatica,nome+avaliacao,alimentos_bebidas,pizza_restaurant;restaurant;food;point_of_interest;establishment,5,66,OPERATIONAL,2026-05-03,sim,https://www.temmesaclube.com.br/,,+55 61 99640-1640,https://maps.google.com/?cid=3519933683987688143&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJN8BZeb85WpMRgVKT05caxB4,Utopia Games & Food,"SHCN CL QD 116 CLN 116 BLOCO I Lojas 31 e 35 subsolo - Asa Norte, Brasília - DF, 70773-590, Brazil",Brasília,busca_automatica,nome,alimentos_bebidas,pizza_restaurant;pizza_delivery;meal_delivery;toy_store;food_delivery;store;restaurant;food;point_of_interest;establishment,4.8,159,OPERATIONAL,2026-08-08,sim,https://utopiagames.com.br/,,+55 61 99966-9987,https://maps.google.com/?cid=2216926155965158017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJOUXU1akzWpMRC7rrq4o9GZc,game food,"SHA conjunto 5 chácara 109 lote 09 loja 3 - buteco do val - Arniqueira, Brasília - DF, 71995-450, Brazil",Brasília,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.4,64,OPERATIONAL,2022-06-16,inconclusivo,,,,https://maps.google.com/?cid=10887801239944018443&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ15nLgwAwWpMRY1whwD29ZSo,Ludoteca BGC,"BLOCO C - LOJA 02 - Asa Sul, Brasília - DF, 70254-530, Brazil",Brasília,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,1379,OPERATIONAL,2023-06-07,inconclusivo,http://www.ludoteca.com.br/,,+55 61 99662-7448,https://maps.google.com/?cid=3055055995154816099&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJye7AnK07WpMRC94S9hM95Y4,Orgutal Casa de Jogos,"CLN 205, bloco B, loja 11, 2º andar - Asa Norte, Brasília - DF, 70843-520, Brazil",Brasília,busca_automatica,nome,alimentos_bebidas,sports_bar;amusement_center;toy_store;bar;store;point_of_interest;establishment,4.7,466,OPERATIONAL,2019-12-21,inconclusivo,https://www.orgutal.com.br/,,+55 61 99699-5999,https://maps.google.com/?cid=10296703278994611723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJk7PCx-07WpMRpKWoFqgjTgs,Toca do Tabuleiro,"SHCGN SCRN 708/709 subindo do Pão de Açúcar para o CEUB, Bloco G Loja 10 - Asa Norte, Brasília - DF, 70741-670, Brazil",Brasília,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.9,634,OPERATIONAL,2026-07-06,sim,http://www.tocadotabuleiro.com/,,+55 61 92001-5615,https://maps.google.com/?cid=814627787442267556&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJxe7p5Eo7WpMRd0sHLko77kU,Mercado RPG,"SCLRN 714 B. F, 34 - Asa Norte, Brasília - DF, 70760-556, Brazil",Brasília,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,4.9,277,OPERATIONAL,2026-08-03,sim,https://www.mercadorpg.com.br/,,+55 61 98137-4858,https://maps.google.com/?cid=5039030222860012407&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJld4etAH_3JQRw27WmOOZBgE,PsZ3D,"R. Goiabeira, 75 - Sobreloja - Eucaliptos, Fazenda Rio Grande - PR, 83820-527, Brazil",Curitiba,triagem_manual,,loja,store;association_or_organization;point_of_interest;establishment,5,72,OPERATIONAL,,inconclusivo,http://www.psz3d.com.br/,,+55 41 99947-1690,https://maps.google.com/?cid=73915646699007683&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,sim,,,,
ChIJc66HomXk3JQRNl28jz_VsPc,Taverna Game House,"R. Alferes Poli, 589 - Centro, Curitiba - PR, 80220-050, Brazil",Curitiba,busca_automatica,nome+avaliacao,loja,toy_store;point_of_interest;store;establishment,4.8,625,OPERATIONAL,2026-08-23,sim,https://www.tavernagamehouse.com.br/,,+55 41 99827-1180,https://maps.google.com/?cid=17847999792240418102&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJA9zBb5D3zpQRrh4mcYWHBRI,Loca Tabuleiro,"R. Reims, 120 - Jardim das Laranjeiras, São Paulo - SP, 02517-010, Brazil",São Paulo,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,5,5,OPERATIONAL,2026-08-12,sim,https://www.locatabuleiro.com.br/,,+55 11 94035-7205,https://maps.google.com/?cid=1298593074764979886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJV5xi80_l3JQRyRgvZvdRi8I,Alba - Café e jogos de tabuleiro,"R. Nilo Peçanha, 16 - São Francisco, Curitiba - PR, 80520-000, Brazil",Curitiba,busca_automatica,nome+avaliacao,alimentos_bebidas,coffee_shop;cafe;food_store;food;store;point_of_interest;association_or_organization;establishment,5,71,OPERATIONAL,2026-06-06,sim,https://albajogos.com.br/,,+55 41 99112-2557,https://maps.google.com/?cid=14018388388133935305&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
