place_id,nome,endereco,capital_busca,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJleY4oWfphpQRvVHngIcsHdk,Meninus Games,"R. Marquês de Lavradio, 626 - Sl 04 - Jardim Sao Lourenco, Campo Grande - MS, 79041-340, Brazil",Campo Grande,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,4.8,24,OPERATIONAL,2026-04-06,sim,https://www.instagram.com/meninusgames/,meninusgames,+55 67 99878-4368,https://maps.google.com/?cid=15644709641049821629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJn0T8FpvnhpQR19Mlnj2G2rQ,Mundo CJ - Aluguel de Jogos de Tabuleiro,"R. Barão de Mauá, 300 - Santo Antonio, Campo Grande - MS, 79100-630, Brazil",Campo Grande,busca_automatica,nome,loja,point_of_interest;store;establishment,,0,OPERATIONAL,,inconclusivo,https://www.mundocj.com.br/,,+55 67 99681-9053,https://maps.google.com/?cid=13031876070954357719&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJud1petjphpQRP-zWwQwiPgo,Mundo encantado brinquedos,"R. Júlio Prestes, 1269 - Nova Lima, Campo Grande - MS, 79017-024, Brazil",Campo Grande,busca_automatica,nome,outro,point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,https://www.instagram.com/mundo_encantado_abc_?igsh=MW9ndjFhZW1veDRhcA==&utm_source=qr,mundo_encantado_abc_,+55 67 99870-7381,https://maps.google.com/?cid=738064827122379839&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJkb-xXLTohpQRV2uA3ZMrc-M,Mystical Space - Seu jogo começa aqui,"Av. Três Barras, 17 - Vila Vilas Boas, Campo Grande - MS, 79051-290, Brazil",Campo Grande,busca_automatica,nome+avaliacao,loja,toy_store;association_or_organization;store;point_of_interest;establishment,4.9,162,OPERATIONAL,2026-07-05,sim,http://www.mysticalspace.com.br/,,+55 67 99226-1653,https://maps.google.com/?cid=16389491383007734615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJt_x38pHohpQReRSrHC2YOgo,Pirlimpimpim Brinquedos,"Av. Ceará, 1768 - Santa Fe, Campo Grande - MS, 79021-000, Brazil",Campo Grande,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.5,507,OPERATIONAL,,inconclusivo,https://www.pirlimpimpimbrinquedos.com.br/,,+55 67 99684-6279,https://maps.google.com/?cid=737068808550421625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJaX9ow6PvhpQRs_j2-_dt4y4,Play Games,"R. Sizuo Nakazato, 1429 - Jardim Itamaraca, Campo Grande - MS, 79062-140, Brazil",Campo Grande,busca_automatica,nome,loja,point_of_interest;store;establishment,4.3,6,OPERATIONAL,,inconclusivo,https://loja.infinitepay.io/playgames12,,+55 67 99664-3585,https://maps.google.com/?cid=3378665057309620403&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJqQR_cdHphpQRKRAe24390ow,Play Games / Campo Grande-MS,"Avenida Cônsul Assaf - Tradicional Shopping - Bosque dos Ipês, N° 4796 - Loja 216 - Coronel Antonino, Campo Grande - MS, 79013-545, Brazil",Campo Grande,busca_automatica,nome,loja,banquet_hall;bowling_alley;sports_complex;event_venue;sports_activity_location;point_of_interest;store;establishment,4.3,253,OPERATIONAL,2026-08-05,sim,https://www.instagram.com/playgamescampogrande/,playgamescampogrande,+55 67 3354-8184,https://maps.google.com/?cid=10147451696127545385&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJg5kpMQ_vhpQRPBmmZMk2ff8,PokeDez Cards e Acessórios,"R. Barão de Melgaço, 571 - Sl 1 e 2 Terreo - Centro, Campo Grande - MS, 79002-080, Brazil",Campo Grande,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,74,OPERATIONAL,,inconclusivo,http://www.pokedez.com.br/,,+55 67 98102-2132,https://maps.google.com/?cid=18409931090365389116&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ8VQodY3ohpQRjYawVc0O-7Y,Retro Gamers: Vídeo Games Concept,"R. Antônio Maria Coelho, 4919 - Santa Fe, Campo Grande - MS, 79021-170, Brazil",Campo Grande,busca_automatica,nome,loja,store;point_of_interest;establishment,4.5,139,OPERATIONAL,,inconclusivo,http://www.instagram.com/retrogamersbr,retrogamersbr,,https://maps.google.com/?cid=13185148609125975693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJcaEgFGTvhpQRFFP1penRu8Y,Sparta Games,"R. Frederico Fellini, 31 - Res. Betaville, Campo Grande - MS, 79060-332, Brazil",Campo Grande,busca_automatica,nome,loja,store;point_of_interest;establishment,5,272,OPERATIONAL,,inconclusivo,https://instagram.com/spartagames.ms,spartagames.ms,+55 67 99126-4162,https://maps.google.com/?cid=14320270241596527380&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-_ohMrTohpQR1luFD81Hkno,TR8 Jogos e Acessórios,"Av. Eduardo Elias Zahran, 2757 - Vila Antonio Vendas, Campo Grande - MS, 79003-000, Brazil",Campo Grande,busca_automatica,nome,loja,sporting_goods_store;store;point_of_interest;establishment,4.8,113,OPERATIONAL,,inconclusivo,https://mechameaqui.com.br/tr8-jogos-e-acessorios-loja-de-artigos-para-brilhar-campo-grande-ms/,,+55 67 3204-2296,https://maps.google.com/?cid=8832200765281229782&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJVRF6tXXnhpQRZIYV0HvJFfU,V2 Imports Camelôdromo Box 106 games e Eletrônicos,"Av. Noroeste, 5199 - BOX 106 - Centro, Campo Grande - MS, 79002-011, Brazil",Campo Grande,busca_automatica,nome,loja,store;point_of_interest;establishment,5,2,OPERATIONAL,,inconclusivo,https://www.instagram.com/v2importscg,v2importscg,+55 67 99981-5761,https://maps.google.com/?cid=17660243047412500068&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJPYMeL3OxnZMRm-iPrOiCLD0,Bear Brothers Cards And Games,"Rua Desembargador Trigo de Loureiro, 694 - Consil, Cuiabá - MT, 78048-455, Brazil",Cuiabá,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,1,OPERATIONAL,,inconclusivo,,,+55 65 99958-1609,https://maps.google.com/?cid=4408042071128008859&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvaDwqtaxnZMRUQ9d7__9NQU,GGC - Grid Game Center - Shopping Estação Cuiabá MT,"COND SHOP ESTACAO CUIABA - Av. Miguel Sutil, 9300 - Lj SECG002B - Jardim das Américas, Cuiabá - MT, 78040-365, Brazil",Cuiabá,busca_automatica,nome,loja,internet_cafe;amusement_park;electronics_store;service;store;point_of_interest;establishment,4.4,171,OPERATIONAL,2026-02-28,inconclusivo,https://acesse.inf.br/ggc_shoppingestacao,,+55 65 99952-6751,https://maps.google.com/?cid=375485419629645649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJkZq7FRaznZMR-qHvmCV-kIs,Ludoria Cuiabana,"Av. Jose Monteiro de Figueiredo, 500 - Duque de Caxias, Cuiabá - MT, 78043-300, Brazil",Cuiabá,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,4.4,7,OPERATIONAL,2026-06-29,sim,https://ludoriacuiabana.estoquenow.site/,,+55 65 99286-6116,https://maps.google.com/?cid=10056676667863048698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJaUVdt1CxnZMRdiQQYXjQgYs,MT Figurinhas & Cards,"R. A, Quadra 03 - Lote 24 - Primeiro de Março, Cuiabá - MT, 78058-602, Brazil",Cuiabá,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,1,OPERATIONAL,,inconclusivo,https://mtfigurinhas.com.br/,,+55 65 99659-5426,https://maps.google.com/?cid=10052545058710758518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ2c96mKaznZMRwPkjJRz8nIU,Mario Rosa - Quiropraxia e RPG,"R. das Violetas, 303 - Jardim Cuiaba, Cuiabá - MT, 78043-142, Brazil",Cuiabá,busca_automatica,nome,outro,medical_clinic;health;point_of_interest;establishment,5,15,OPERATIONAL,,inconclusivo,,,+55 65 99265-1219,https://maps.google.com/?cid=9627847301223676352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJV-ILP3axnZMRXR-ujzUSeoM,Mister Game Drinks,"R. canario da terra, 15 - Morada da Serra, Cuiabá - MT, 78058-208, Brazil",Cuiabá,busca_automatica,nome,alimentos_bebidas,bar;point_of_interest;establishment,4.4,7,OPERATIONAL,2026-01-06,inconclusivo,http://www.misterdrinks.com.br/,,+55 65 99999-7217,https://maps.google.com/?cid=9473904787380379485&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJTYuVzPGvnZMRw44sFdDZiJs,Mordrade Card Shop | Card Games,"Av. Gen. Mello, 2410 - Primeiro Andar - Campo Velho, Cuiabá - MT, 78065-290, Brazil",Cuiabá,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,7,OPERATIONAL,,inconclusivo,https://www.instagram.com/mordradecardshop/,mordradecardshop,+55 65 99226-1968,https://maps.google.com/?cid=11207447160443145923&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ5R9cFzaxnZMR_6N3XtvjafU,NEW GAMES CELL,"shopping popular - Av. Tenente Coronel Duarte, Box 222, 274, 275, 384, 445 - Dom Aquino, Cuiabá - MT, 78015-500, Brazil",Cuiabá,busca_automatica,nome,loja,cell_phone_store;store;service;point_of_interest;establishment,3.7,24,OPERATIONAL,,inconclusivo,https://beacons.ai/newgamescell?utm_source=ig&utm_medium=social&utm_content=link_in_bio,,+55 65 99942-7934,https://maps.google.com/?cid=17683915943169205247&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJOYrvIR-ynZMRvSyEqdAeNJY,"POSTURA SEM DOR - Pilates, Fisioterapia, RPG Souchard, Treinamento Funcional","Av. Sen. Filinto Müller, 263 - Popular, Cuiabá - MT, 78040-030, Brazil",Cuiabá,busca_automatica,nome,outro,medical_clinic;health;point_of_interest;establishment,5,3,OPERATIONAL,,inconclusivo,,,+55 65 99678-0242,https://maps.google.com/?cid=10823309686024187069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJGblFlCeynZMRF_hZvjwxFHw,Pilates & RPG Fisioterapeuta: Izabella Amaral de Assis,"Rua Dos Girassóis, 39 Jardim Cuiabá - Goiabeiras, Cuiabá - MT, 78043-132, Brazil",Cuiabá,busca_automatica,nome,outro,physiotherapist;point_of_interest;health;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 65 99288-4584,https://maps.google.com/?cid=8940825297198643223&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJARvKn9ixnZMR-qHHZX56vO4,"Poltrona Nerd - Bar, Games & Burger","R. Managua, 132 - Jardim das Américas, Cuiabá - MT, 78060-604, Brazil",Cuiabá,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;cocktail_bar;bar;association_or_organization;american_restaurant;restaurant;food;point_of_interest;establishment,4.7,2005,OPERATIONAL,2024-11-03,inconclusivo,https://poltronanerd.com.br/links,,+55 65 98107-3366,https://maps.google.com/?cid=17202759359940502010&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ0zqPqgaxnZMR7MKDk0M5WuA,Popular Geek - Colecionáveis | Nerd | Games | Funko,"Shopping Popular - Av. Manoel José de Arruda, 207 - Box C17 - Dom Aquino, Cuiabá - MT, 78005-500, Brazil",Cuiabá,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,23,OPERATIONAL,,inconclusivo,,,+55 65 98110-5050,https://maps.google.com/?cid=16166296774800294636&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJcT699EaxnZMRtogopeEELcM,Primula - Pilates & RPG,"R. Topázio, 170 - Bosque da Saude, Cuiabá - MT, 78060-594, Brazil",Cuiabá,busca_automatica,nome,outro,physiotherapist;health;point_of_interest;establishment,5,4,OPERATIONAL,,inconclusivo,,,+55 65 99905-4692,https://maps.google.com/?cid=14063902578532976822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ_7It53SxnZMR5jQGel6QYpA,R4GAMES - Loja de Vídeo Game,"Shopping Feirão dos Importados - Loja e Assistência Técnica no - Av. XV de Novembro, 851 - Box 49 - Subsolo - Porto, Cuiabá - MT, 78025-032, Brazil",Cuiabá,busca_automatica,nome,loja,electronics_store;service;point_of_interest;store;establishment,4.7,179,OPERATIONAL,,inconclusivo,,,+55 65 99800-8774,https://maps.google.com/?cid=10404036824627819750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJAduIQlexnZMRYetFcvIlvUg,RG Games,"Av. Historiador Rubens de Mendonça, 10 - 208 - Morada da Serra, Cuiabá - MT, 78057-620, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,https://www.instagram.com/rgamesmt,rgamesmt,+55 65 98103-4600,https://maps.google.com/?cid=5241387264558623585&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJP68pS8SxnZMRlpyXWcPOU3E,Real Brinquedos Av. Fernando Corrêa,"Av. Fernando Corrêa da Costa, 629 - Areão, Cuiabá - MT, 78010-400, Brazil",Cuiabá,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.4,452,OPERATIONAL,,inconclusivo,https://www.realbrinquedos.com.br/,,+55 65 3052-3880,https://maps.google.com/?cid=8166097887769894038&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJCxwjcNOznZMRWI5dfGfXE5E,Rejane Caldas Pilates e RPG,"R. Itália, 100 - Santa Rosa, Cuiabá - MT, 78040-240, Brazil",Cuiabá,busca_automatica,nome,outro,sports_school;sports_complex;gym;sports_activity_location;health;point_of_interest;establishment,5,4,OPERATIONAL,,inconclusivo,,,+55 65 99918-3332,https://maps.google.com/?cid=10453935999525162584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJA5QM9SmznZMR4oyqem28VEI,Saloon Geek,"ao lado da Lupo, Goiabeiras Shopping - Av. Jose Monteiro de Figueiredo, 500 - 1° piso - Duque de Caxias, Cuiabá - MT, 78043-300, Brazil",Cuiabá,busca_automatica,nome,loja,point_of_interest;store;establishment,5,2,OPERATIONAL,,inconclusivo,https://instagram.com/saloongeek?igshid=YmMyMTA2M2Y=,saloongeek,+55 65 99647-4417,https://maps.google.com/?cid=4779652282942393570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ8SI6Ur-xnZMROgZTG7dv0hY,Stop Game MT,"Shopping popular - Terceiro, Cuiabá - MT, 78015-900, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,4.6,33,OPERATIONAL,,inconclusivo,,,+55 65 98441-3051,https://maps.google.com/?cid=1644499646171776570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJQz1rdNKxnZMRK3eFsf0zTU8,Street Games,"Rua - Shopping Popular - Av. Manoel José de Arruda, 207 - Dom Aquino, Cuiabá - MT, 78015-000, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,2.5,13,OPERATIONAL,,inconclusivo,,,+55 65 98402-1500,https://maps.google.com/?cid=5714280666901083947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJCRYPCyaynZMRVzgrFLpODyg,Studio Leve - RPG e Pilates,"Rua: das Orquídeas, 74 - Jardim Cuiaba, Cuiabá - MT, 78043-148, Brazil",Cuiabá,busca_automatica,nome,outro,sports_school;sports_complex;gym;sports_activity_location;doctor;health;point_of_interest;establishment,4.9,21,OPERATIONAL,,inconclusivo,,,+55 65 99919-8085,https://maps.google.com/?cid=2886612447277037655&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJmzi9dZ2lnZMRrNnpun3IhRk,Super Games store,"Av. Espigão, 425 - Tijucal, Cuiabá - MT, 78088-000, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,5,2,OPERATIONAL,,inconclusivo,,,+55 65 99673-9808,https://maps.google.com/?cid=1839096465183070636&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ8wtxLMSvnZMRyoW2i__eYGA,Tatehira Card Games & Cyber Café,"Av. Fernando Corrêa da Costa, 4620-A - Jardim Alencastro, Cuiabá - MT, 78085-000, Brazil",Cuiabá,busca_automatica,nome,loja,internet_cafe;toy_store;store;point_of_interest;service;establishment,4.8,190,OPERATIONAL,2026-07-14,sim,https://www.tatehira.com.br/,,+55 65 3661-4828,https://maps.google.com/?cid=6944795814547326410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJhe2rxenDrAcRUShNxuX6jqI,3R Games,"R. Orlando Falcone de Oliveira, 1789 - Portal do Sol, João Pessoa - PB, 58046-528, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,1,OPERATIONAL,,inconclusivo,https://www.instagram.com/3rgamespb?igsh=amN2amFuMTIzZndl,3rgamespb,+55 83 99655-7069,https://maps.google.com/?cid=11713575545618638929&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJDQ9TzKjDrAcRRG562PfeoZM,Arena Gamer PB,"R. Etelvina Macedo de Mendonça - Torre, João Pessoa - PB, 58033-455, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;establishment,5,1,OPERATIONAL,2021-02-12,inconclusivo,https://arenagamerpb.ueniweb.com/?utm_campaign=gmb,,,https://maps.google.com/?cid=10638028950896012868&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJUTd2BQDprAcRRn2cH33kv2A,Atendimento 24h Vídeos e Jogos,"R. Morise de Miranda Gusmão, 980 - Cristo Redentor, João Pessoa - PB, 58070-540, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=6971541974245211462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJUar1aVHdrAcRxAgXQs_cG0Q,Brinquedos e Presentes - Estados,"Av. Maranhão, 109 - Estados, João Pessoa - PB, 58030-261, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,4.3,122,OPERATIONAL,,inconclusivo,,,+55 83 3034-5050,https://maps.google.com/?cid=4907759001675434180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJH1m6ryXdrAcRBgt4C40dxNM,Brinquedos e Presentes Tambaú,"Av. Profa. Maria Sales, 554 - Tambaú, João Pessoa - PB, 58039-130, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.4,79,OPERATIONAL,,inconclusivo,,,+55 83 3034-5262,https://maps.google.com/?cid=15259353929058093830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvdcJ_uPdrAcRXZ6O1gwC2qM,Brinquedos e Travessuras,"R. Bacharel José de Oliveira Curchatuz, 850 - Jardim Oceania, João Pessoa - PB, 58037-432, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,4.9,32,OPERATIONAL,2024-05-14,inconclusivo,https://meucarrinho.delivery/?fbclid=PAT01DUANZIUZleHRuA2FlbQIxMAABpyey1y2veJzAqhMlKtEFzkEy5Z2Wbwg6p8L-UMOO3-kSAGDVW337WdiDvJkO_aem_2c8gMWCbKoqASFLE-SAFHw,,+55 83 98141-4243,https://maps.google.com/?cid=11806751627267710557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJX7Xzo1zdrAcRINbR27-sD8Q,Cayuca Brinquedos - Miramar,"Empresarial Oliver Cruz - R. Pref. José Leite, 474 - Lj 5 - Miramar, João Pessoa - PB, 58032-101, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,5,77,OPERATIONAL,2025-02-12,inconclusivo,https://www.cayucabrinquedos.com.br/index.html,,+55 83 99665-6066,https://maps.google.com/?cid=14127700496111228448&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJYyAqHcDdrAcRkDDFCTn9gXY,Covil do Calango,"Av. Júlia Freire, 1129 - Torre, João Pessoa - PB, 58040-040, Brazil",João Pessoa,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;association_or_organization;establishment,4.6,62,OPERATIONAL,2026-06-20,sim,http://covildocalango.com.br/,,+55 83 98109-3426,https://maps.google.com/?cid=8539384789890052240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJDYRjwm3drAcRjcIBqg6cWZM,Game Station - Shopping Manaira,"Av. Gov. Flávio Ribeiro Coutinho, 805 - Manaíra, João Pessoa - PB, 58037-900, Brazil",João Pessoa,busca_automatica,nome,loja,point_of_interest;store;establishment,4.2,901,OPERATIONAL,,inconclusivo,https://www.gamestation.com.br/index.php,,+55 83 99127-9615,https://maps.google.com/?cid=10617689183298372237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJX_VJwpvnrAcR2CqmSSJJbdE,Gamers Electronic Shop,"Av. Beaurepaire Rohan, 66-100 - Centro, João Pessoa - PB, 58010-080, Brazil",João Pessoa,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.8,39,OPERATIONAL,,inconclusivo,http://www.instagram.com/gamerselectronicshop,gamerselectronicshop,+55 83 98782-4791,https://maps.google.com/?cid=15090798338001742552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJB1qBHwndrAcRMAIBxvMl3aI,Garden Maker - Brinquedoteca Educativa,"Mezanino Superior Externo - no TechneMall - R. Cassimiro de Abreu, 56 - Sala 16A - Brisamar, João Pessoa - PB, 58033-330, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;establishment,5,7,OPERATIONAL,2026-08-13,sim,https://l.gardenmaker.com.br/gmn,,+55 83 99861-6245,https://maps.google.com/?cid=11735577932926616112&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJb0TXDUndrAcRi0y4ut782Hw,Grão-Mestre Luderia,"R. Antônio Gama, 669 - Expedicionários, João Pessoa - PB, 58041-110, Brazil",João Pessoa,busca_automatica,nome,alimentos_bebidas,association_or_organization;store;restaurant;food;point_of_interest;establishment,4.7,569,OPERATIONAL,2026-07-19,sim,http://www.instagram.com/graomestreluderia,graomestreluderia,+55 83 99301-6996,https://maps.google.com/?cid=8996218289218145419&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJewOopODnrAcRG7UA-VNlOx8,"Loja de Presentes, Brinquedos e Utilidades do Lar | Top Brasil Presentes","R. Duque de Caxias, 275 - Centro, João Pessoa - PB, 58010-820, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;furniture_store;home_improvement_store;home_goods_store;service;point_of_interest;store;establishment,4.5,1643,OPERATIONAL,,inconclusivo,https://topbrasil.meucatalogodigital.com/,,+55 83 3242-3615,https://maps.google.com/?cid=2250503850135958811&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
