place_id,nome,endereco,capital_endereco,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJcT699EaxnZMRtogopeEELcM,Primula - Pilates & RPG,"R. Topázio, 170 - Bosque da Saude, Cuiabá - MT, 78060-594, Brazil",Cuiabá,busca_automatica,nome,outro,physiotherapist;health;point_of_interest;establishment,5,4,OPERATIONAL,,inconclusivo,,,+55 65 99905-4692,https://maps.google.com/?cid=14063902578532976822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ_7It53SxnZMR5jQGel6QYpA,R4GAMES - Loja de Vídeo Game,"Shopping Feirão dos Importados - Loja e Assistência Técnica no - Av. XV de Novembro, 851 - Box 49 - Subsolo - Porto, Cuiabá - MT, 78025-032, Brazil",Cuiabá,busca_automatica,nome,loja,electronics_store;service;point_of_interest;store;establishment,4.7,179,OPERATIONAL,,inconclusivo,,,+55 65 99800-8774,https://maps.google.com/?cid=10404036824627819750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJAduIQlexnZMRYetFcvIlvUg,RG Games,"Av. Historiador Rubens de Mendonça, 10 - 208 - Morada da Serra, Cuiabá - MT, 78057-620, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,https://www.instagram.com/rgamesmt,rgamesmt,+55 65 98103-4600,https://maps.google.com/?cid=5241387264558623585&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJCxwjcNOznZMRWI5dfGfXE5E,Rejane Caldas Pilates e RPG,"R. Itália, 100 - Santa Rosa, Cuiabá - MT, 78040-240, Brazil",Cuiabá,busca_automatica,nome,outro,sports_school;sports_complex;gym;sports_activity_location;health;point_of_interest;establishment,5,4,OPERATIONAL,,inconclusivo,,,+55 65 99918-3332,https://maps.google.com/?cid=10453935999525162584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJA5QM9SmznZMR4oyqem28VEI,Saloon Geek,"ao lado da Lupo, Goiabeiras Shopping - Av. Jose Monteiro de Figueiredo, 500 - 1° piso - Duque de Caxias, Cuiabá - MT, 78043-300, Brazil",Cuiabá,busca_automatica,nome,loja,point_of_interest;store;establishment,5,2,OPERATIONAL,,inconclusivo,https://instagram.com/saloongeek?igshid=YmMyMTA2M2Y=,saloongeek,+55 65 99647-4417,https://maps.google.com/?cid=4779652282942393570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ8SI6Ur-xnZMROgZTG7dv0hY,Stop Game MT,"Shopping popular - Terceiro, Cuiabá - MT, 78015-900, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,4.6,33,OPERATIONAL,,inconclusivo,,,+55 65 98441-3051,https://maps.google.com/?cid=1644499646171776570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJQz1rdNKxnZMRK3eFsf0zTU8,Street Games,"Rua - Shopping Popular - Av. Manoel José de Arruda, 207 - Dom Aquino, Cuiabá - MT, 78015-000, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,2.5,13,OPERATIONAL,,inconclusivo,,,+55 65 98402-1500,https://maps.google.com/?cid=5714280666901083947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJCRYPCyaynZMRVzgrFLpODyg,Studio Leve - RPG e Pilates,"Rua: das Orquídeas, 74 - Jardim Cuiaba, Cuiabá - MT, 78043-148, Brazil",Cuiabá,busca_automatica,nome,outro,sports_school;sports_complex;gym;sports_activity_location;doctor;health;point_of_interest;establishment,4.9,21,OPERATIONAL,,inconclusivo,,,+55 65 99919-8085,https://maps.google.com/?cid=2886612447277037655&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJmzi9dZ2lnZMRrNnpun3IhRk,Super Games store,"Av. Espigão, 425 - Tijucal, Cuiabá - MT, 78088-000, Brazil",Cuiabá,busca_automatica,nome,loja,store;point_of_interest;establishment,5,2,OPERATIONAL,,inconclusivo,,,+55 65 99673-9808,https://maps.google.com/?cid=1839096465183070636&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ8wtxLMSvnZMRyoW2i__eYGA,Tatehira Card Games & Cyber Café,"Av. Fernando Corrêa da Costa, 4620-A - Jardim Alencastro, Cuiabá - MT, 78085-000, Brazil",Cuiabá,busca_automatica,nome,loja,internet_cafe;toy_store;store;point_of_interest;service;establishment,4.8,190,OPERATIONAL,2026-07-14,sim,https://www.tatehira.com.br/,,+55 65 3661-4828,https://maps.google.com/?cid=6944795814547326410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJhe2rxenDrAcRUShNxuX6jqI,3R Games,"R. Orlando Falcone de Oliveira, 1789 - Portal do Sol, João Pessoa - PB, 58046-528, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,1,OPERATIONAL,,inconclusivo,https://www.instagram.com/3rgamespb?igsh=amN2amFuMTIzZndl,3rgamespb,+55 83 99655-7069,https://maps.google.com/?cid=11713575545618638929&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJDQ9TzKjDrAcRRG562PfeoZM,Arena Gamer PB,"R. Etelvina Macedo de Mendonça - Torre, João Pessoa - PB, 58033-455, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;establishment,5,1,OPERATIONAL,2021-02-12,inconclusivo,https://arenagamerpb.ueniweb.com/?utm_campaign=gmb,,,https://maps.google.com/?cid=10638028950896012868&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJUTd2BQDprAcRRn2cH33kv2A,Atendimento 24h Vídeos e Jogos,"R. Morise de Miranda Gusmão, 980 - Cristo Redentor, João Pessoa - PB, 58070-540, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=6971541974245211462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJYyAqHcDdrAcRkDDFCTn9gXY,Covil do Calango,"Av. Júlia Freire, 1129 - Torre, João Pessoa - PB, 58040-040, Brazil",João Pessoa,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;association_or_organization;establishment,4.6,62,OPERATIONAL,2026-06-20,sim,http://covildocalango.com.br/,,+55 83 98109-3426,https://maps.google.com/?cid=8539384789890052240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJDYRjwm3drAcRjcIBqg6cWZM,Game Station - Shopping Manaira,"Av. Gov. Flávio Ribeiro Coutinho, 805 - Manaíra, João Pessoa - PB, 58037-900, Brazil",João Pessoa,busca_automatica,nome,loja,point_of_interest;store;establishment,4.2,901,OPERATIONAL,,inconclusivo,https://www.gamestation.com.br/index.php,,+55 83 99127-9615,https://maps.google.com/?cid=10617689183298372237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJX_VJwpvnrAcR2CqmSSJJbdE,Gamers Electronic Shop,"Av. Beaurepaire Rohan, 66-100 - Centro, João Pessoa - PB, 58010-080, Brazil",João Pessoa,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.8,39,OPERATIONAL,,inconclusivo,http://www.instagram.com/gamerselectronicshop,gamerselectronicshop,+55 83 98782-4791,https://maps.google.com/?cid=15090798338001742552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJb0TXDUndrAcRi0y4ut782Hw,Grão-Mestre Luderia,"R. Antônio Gama, 669 - Expedicionários, João Pessoa - PB, 58041-110, Brazil",João Pessoa,busca_automatica,nome,alimentos_bebidas,association_or_organization;store;restaurant;food;point_of_interest;establishment,4.7,569,OPERATIONAL,2026-07-19,sim,http://www.instagram.com/graomestreluderia,graomestreluderia,+55 83 99301-6996,https://maps.google.com/?cid=8996218289218145419&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJMwO7YgDdrAcRiYUURL8xCls,Mokuzai café e jogos,"R. Funcionário Odon Almeida, 271 - Mangabeira, João Pessoa - PB, 58058-520, Brazil",João Pessoa,busca_automatica,nome,alimentos_bebidas,coffee_shop;hamburger_restaurant;cafe;american_restaurant;restaurant;point_of_interest;association_or_organization;food_store;store;food;establishment,4.2,49,OPERATIONAL,2026-05-10,sim,https://www.instagram.com/cafe.mokuzai?igsh=MWh5cm9tMnk5OG5odw==,cafe.mokuzai,+55 83 99620-3082,https://maps.google.com/?cid=6560110504769258889&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ6Z1Gd2zdrAcRfu8-ixl29zs,"Mundo Nerd - Cards Pokémon, Universo Geek - Loja Geek","R. Severino Nicolau de Melo, 302 - Jardim Oceania, João Pessoa - PB, 58037-700, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,42,OPERATIONAL,,inconclusivo,https://instagram.com/mundonerdjp?igshid=YmMyMTA2M2Y=,mundonerdjp,+55 83 98756-1234,https://maps.google.com/?cid=4321052219567697790&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ3aUXP2rdrAcRamOHbgvNi1U,Psi Com Jogos | Loja de Jogos Educativos,"Av. Pres. Epitácio Pessoa, 2400 - sala 1 - Estados, João Pessoa - PB, 58042-006, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,66,OPERATIONAL,2026-01-21,inconclusivo,https://psicomjogos.com.br/,,+55 83 99383-5425,https://maps.google.com/?cid=6164245963969356650&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJSQ7pMgDorAcR2tW4krOfXOI,Serviços Games,"604-686 - Av. Carneiro da Cunha - Torre, João Pessoa - PB, 58040-243, Brazil",João Pessoa,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.8,26,OPERATIONAL,,inconclusivo,,,+55 83 98778-3831,https://maps.google.com/?cid=16311087544038643162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJGX48aCPdrAcRGKdjxcowZII,Super Games,"Condomínio Empresarial Kairos - Av. Sen. Ruy Carneiro, 525 - Tambaú, João Pessoa - PB, 58039-181, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,1657,OPERATIONAL,,inconclusivo,,,+55 83 98784-2556,https://maps.google.com/?cid=9395688370054866712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ60hdgwzdrAcR2pQumgexCZo,Super Games Pirâmide Shopping,"Av. Antônio Lira, 300 - Térreo, Loja 1 e 2 - Tambaú, João Pessoa - PB, 58039-050, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,267,OPERATIONAL,,inconclusivo,,,+55 83 99813-5288,https://maps.google.com/?cid=11099597402840929498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJOUFiKVTprAcRKmexVNh5B1Q,TABERNA GAMES,"R. Clóvis Santana do Rosário - Lot. Jardim Itabaiana, João Pessoa - PB, 58071-686, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,9,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=6054942194063730474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJqQGLHGfnrAcR7cbxZrSPynE,Taverna Mestre Ogro,"R. Alfredo José Athaíde, 189 - ap106 - Alto do Céu, João Pessoa - PB, 58027-740, Brazil",João Pessoa,busca_automatica,avaliacao,alimentos_bebidas,meal_delivery;food_delivery;association_or_organization;food;point_of_interest;establishment,5,3,OPERATIONAL,2026-08-07,sim,,,+55 83 98748-8335,https://maps.google.com/?cid=8199524076565415661&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJoVvy7ALnrAcRk0TFojnHe3o,Teck Games,"R. Des. Souto Maior, 288 - Centro, João Pessoa - PB, 58013-190, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,3.8,39,OPERATIONAL,,inconclusivo,https://instagram.com/teckgames,teckgames,+55 83 98638-0471,https://maps.google.com/?cid=8825866945120519315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJYfcfaFjCrAcRJyDjj-zjdYg,Toinho games,"R. Administrador Manoel Ângelo de Oliveira, 1 - Mangabeira VII, João Pessoa - PB, 58058-200, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,85,OPERATIONAL,,inconclusivo,,,+55 83 98773-5154,https://maps.google.com/?cid=9833015966599159847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJg7vckuDnrAcRvUcVzd2PRLw,Vip Games,"R. Duque de Caxias, 312 - Centro, João Pessoa - PB, 58010-820, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4,301,OPERATIONAL,,inconclusivo,,,+55 83 3221-4042,https://maps.google.com/?cid=13566126160338044861&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brazil",Macapá,busca_automatica,nome+avaliacao,alimentos_bebidas,bar;store;point_of_interest;establishment,4.5,146,OPERATIONAL,2026-03-07,inconclusivo,https://www.meucomercio.com.br/4funstoreap,,+55 96 98117-6892,https://maps.google.com/?cid=18438541613826929184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJR0RVu7PhYY0RHoVScsHyiNU,Arena Underground Games,"R. Gen. Rondon, 1467 - Centro, Macapá - AP, 68900-082, Brazil",Macapá,busca_automatica,nome,loja,store;point_of_interest;establishment,5,3,OPERATIONAL,2026-06-14,sim,https://arenaunderground.com.br/,,+55 96 99121-7979,https://maps.google.com/?cid=15386815039571920158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brazil",Macapá,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.6,32,OPERATIONAL,2026-04-15,sim,,,,https://maps.google.com/?cid=3776219560568985287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJtQemUefnYY0RBM5_s0hukys,C.A Play Games,"Av. Álvaro Carvalho Barbosa - Novo Horizonte, Macapá - AP, 68909-812, Brazil",Macapá,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 96 99119-3994,https://maps.google.com/?cid=3139974623735565828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJu0RxYZbhYY0RQjos4linbLY,Leo Games,"R. Tiradentes, 755 - Sl 2 - Central, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.5,36,OPERATIONAL,2026-08-06,sim,,,+55 96 99121-0014,https://maps.google.com/?cid=13145065412581145154&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJWQOhHWvhYY0RPdlAV_VRTKc,Pro Game,"R. Tiradentes, 795 - Centro, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.5,16,OPERATIONAL,,inconclusivo,https://www.instagram.com/progame.mcp/,progame.mcp,+55 96 99208-0300,https://maps.google.com/?cid=12055100416736680253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJv0yHrjfnYY0Ray_j0S-ur7A,Servinorte games,"R. Tiradentes, 752 - Centro, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,outro,service;point_of_interest;establishment,4.9,134,OPERATIONAL,,inconclusivo,,,+55 96 98111-3370,https://maps.google.com/?cid=12731586192007704427&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brazil",Macapá,busca_automatica,nome+avaliacao,outro,association_or_organization;point_of_interest;establishment,5,21,OPERATIONAL,2022-10-13,inconclusivo,http://instagram.com/tabuleiroca,tabuleiroca,,https://maps.google.com/?cid=8497274284705610913&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJU6yWSf3gYY0RsPQhZgRzVmA,Top Game Games,"R. Tiradentes, 795 - Central, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.3,229,OPERATIONAL,2026-02-13,inconclusivo,,,+55 96 99166-6269,https://maps.google.com/?cid=6941862338368763056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ8Sm3w0FJAQcRBgwyl8PaDn8,AL RPG CLUB,"R. Alm. Tamandaré, 59 - Prado, Maceió - AL, 57010-030, Brazil",Maceió,busca_automatica,nome+avaliacao,outro,sports_club;association_or_organization;point_of_interest;establishment,4.6,10,OPERATIONAL,2025-01-18,inconclusivo,,,+55 82 99960-5414,https://maps.google.com/?cid=9155495626080914438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJzf0e5GdFAQcRfkS0E5O8q2A,Casa da cultura Nerd,"R. Santos Pacheco, 28A - Centro, Maceió - AL, 57020-290, Brazil",Maceió,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,2,OPERATIONAL,2024-10-25,inconclusivo,,,,https://maps.google.com/?cid=6965868588535399550&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ_12HTYdPAQcRHgk1LSYJNy4,Daniel Games,"Rua do Livramento, 180 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,1,5,OPERATIONAL,,inconclusivo,,,+55 82 99427-4536,https://maps.google.com/?cid=3330140509035628830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ25Hb_fNIAQcR3B7zZiGGEi8,Feirinha do Tabuleiro,"84 - Av. Maceió, 50 - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,busca_automatica,nome,outro,wholesaler;point_of_interest;service;establishment,4,604,OPERATIONAL,2026-05-06,sim,,,,https://maps.google.com/?cid=3391920947382656732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJfSQNreJJAQcR6NgXUUHgDnM,Fênix Games,"Feirinha do - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,busca_automatica,nome,outro,service;point_of_interest;establishment,5,35,OPERATIONAL,2024-12-24,inconclusivo,,,+55 82 98860-3610,https://maps.google.com/?cid=8290810535173675240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJA7N9Wc5FAQcRVkg5NfmQvwE,Game Station - Maceió Shopping,"Shopping Maceió - Av. Comendador Gustavo Paiva, 2990 - 2º Piso, Loja 277 - Mangabeiras, Maceió - AL, 57031-530, Brazil",Maceió,busca_automatica,nome,loja,video_arcade;store;point_of_interest;establishment,4.3,1787,OPERATIONAL,2023-08-12,inconclusivo,http://www.gamestation.com.br/,,+55 82 3357-1386,https://maps.google.com/?cid=125978714603866198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJqUF-J7FFAQcRkGihIryuA2o,Game Store,"R. Sen. Firmino de Vasconcelos, 784 - Ponta da Terra, Maceió - AL, 57030-680, Brazil",Maceió,busca_automatica,nome,loja,electronics_store;service;point_of_interest;store;establishment,4.8,534,OPERATIONAL,,inconclusivo,,,+55 82 98804-0633,https://maps.google.com/?cid=7639141516008581264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJgZEe0LZJAQcRLT0lGFQ0NtE,Geeks Mcz,"Av. Ver. Dário Marsíglia, 159 b - Tabuleiro do Martins, Maceió - AL, 57081-015, Brazil",Maceió,busca_automatica,nome,loja,toy_store;clothing_store;store;association_or_organization;point_of_interest;establishment,4.4,7,OPERATIONAL,,inconclusivo,,,+55 82 99159-4843,https://maps.google.com/?cid=15075294338456304941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ6Yn7M71FAQcRM-u_TrNWSkQ,HomeVR,"Av. Dr. Júlio Marques Luz, 1599 - Jatiúca, Maceió - AL, 57035-700, Brazil",Maceió,busca_automatica,avaliacao,loja,store;point_of_interest;association_or_organization;establishment,4.8,268,OPERATIONAL,2025-04-22,inconclusivo,http://www.homevr.com.br/,,+55 82 98209-8414,https://maps.google.com/?cid=4920840870976023347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ6eF2ec1FAQcRFbBMOaeT_zQ,Loja Online RPG Taverna de Ferro,"R. Rio Largo, 92 - Cruz das Almas, Maceió - AL, 57038-470, Brazil",Maceió,busca_automatica,nome,outro,corporate_office;point_of_interest;establishment,4,2,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=3818933355463618581&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJq5XJzgk3AQcR3Aumtapg7C8,Ludoteco,"Av. Frei Damião de Bozano, 310 - Cidade Universitária, Maceió - AL, 57073-610, Brazil",Maceió,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,5,2,OPERATIONAL,2026-05-26,sim,,,,https://maps.google.com/?cid=3453241300594592732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJnXkS431FAQcROUxKASeZrKk,Matrix Games,"Rua do Livramento, 245 - Sl 10 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,146,OPERATIONAL,2026-02-26,inconclusivo,http://www.facebook.com/matrixgame,,+55 82 3032-2465,https://maps.google.com/?cid=12226315481208474681&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJT7cPKnxFAQcRg2W4bSnQKLE,Matriz Game,"Rua do Livramento, 2 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,3,2,OPERATIONAL,,inconclusivo,,,+55 82 3034-5482,https://maps.google.com/?cid=12765682020134708611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ-5chtYBPAQcRN4Sg3nCqlZg,Paulo Games,"Shopping Popular Nossa Senhora de Fátima, Box 209, Próximo ao Teatro Deodoro - R. Barão de Maceió, S/N - Centro, Maceió - AL, 57020-360, Brazil",Maceió,busca_automatica,nome,loja,point_of_interest;store;establishment,4,3,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=10994881467043054647&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJe0C4Xy5HAQcRytrRQJpZuEg,Play Games / Maceió-AL,"Av. Comendador Gustavo Paiva, 5945 - Loja 3031 - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,busca_automatica,nome,loja,banquet_hall;event_venue;store;point_of_interest;establishment,4.6,75,OPERATIONAL,2026-07-16,sim,https://www.instagram.com/playgamesmaceio/,playgamesmaceio,+55 82 99384-9229,https://maps.google.com/?cid=5240036685492902602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
