place_id,nome,endereco,capital_endereco,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJ62cIJ6A4J5URgMYeNA2aqJY,Game Mania,"Rod. Virgílio Várzea, 587 - Lj 2 - Saco Grande, Florianópolis - SC, 88032-005, Brazil",Florianópolis,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,400,OPERATIONAL,,inconclusivo,http://www.gamemania.com.br/,,+55 48 99692-0505,https://maps.google.com/?cid=10856096283276265088&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJk3dvafk4J5URzKOq9gwfq40,Game Mania,"Av. Me. Benvenuta, 687 - Lj 123 - Trindade, Florianópolis - SC, 88035-000, Brazil",Florianópolis,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,398,OPERATIONAL,,inconclusivo,http://www.gamemania.com.br/,,+55 48 99948-0176,https://maps.google.com/?cid=10208287120903807948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJSRvZCyQ4J5URqYmD8UBSHUg,World Games,"lado esquerdo - R. Jerônimo Coelho, 95 - 1º andar - Centro, Florianópolis - SC, 88010-030, Brazil",Florianópolis,busca_automatica,nome,loja,cell_phone_store;toy_store;store;point_of_interest;establishment,4.3,341,OPERATIONAL,,inconclusivo,http://www.floripagames.com.br/,,+55 48 98439-9999,https://maps.google.com/?cid=5196399983938734505&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJawIVeV0JM0oR5BtnD_poQeA,CCG Floripa,"R. Lauro Linhares, 245 - Trindade, Florianópolis - SC, 88036-000, Brazil",Florianópolis,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.8,194,OPERATIONAL,2025-10-03,inconclusivo,http://www.grupoccg.com.br/,,,https://maps.google.com/?cid=16159312361191578596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJISNOxQxJJ5UR1zgCl3TFoYM,Prime Games Shopping Itaguaçu,"R. Gerôncio Thives, 1079 - Barreiros, São José - SC, 88117-292, Brazil",Florianópolis,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,130,OPERATIONAL,,inconclusivo,,,+55 48 98828-4409,https://maps.google.com/?cid=9485079394759358679&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJDzdBh7JJxwcRrLtzKCo6J4Y,Smart Games,"R. Sen. Pompeu, 1099 - Centro, Fortaleza - CE, 60025-000, Brazil",Fortaleza,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,3821,OPERATIONAL,2026-02-10,inconclusivo,https://www.lojasmartgames.com.br/,,+55 85 98543-3076,https://maps.google.com/?cid=9666759077915769772&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJIXxKE9ZJxwcRJJN63tNslYg,Geek Bunker Burger (Parquelândia),"Av. Jovita Feitosa, 2802 - Parquelândia, Fortaleza - CE, 60455-410, Brazil",Fortaleza,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.8,3224,OPERATIONAL,2026-07-22,sim,,,+55 85 99437-6332,https://maps.google.com/?cid=9841892217914561316&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJqYAh1TNGxwcRmyIPj0gMwpE,Game Station | Shopping RioMar Fortaleza,"R. Des. Lauro Nogueira, 1500 - Papicu, Fortaleza - CE, 60176-065, Brazil",Fortaleza,busca_automatica,nome,outro,amusement_park;shopping_mall;point_of_interest;establishment,4.4,2164,OPERATIONAL,2026-07-03,sim,https://www.gamestation.com.br/riomar-fortaleza.php,,+55 85 3234-7835,https://maps.google.com/?cid=10502970786758730395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJvw-FWIlFxwcRSDuLMm65KxI,Power Games Matriz,"R. Dr. Gilberto Studart, 155 - Lj 26 - Cocó, Fortaleza - CE, 60190-750, Brazil",Fortaleza,busca_automatica,nome,loja,point_of_interest;store;establishment,4.9,999,OPERATIONAL,,inconclusivo,,,+55 85 98858-9832,https://maps.google.com/?cid=1309343999626787656&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJQ16a-_RFxwcRHvNLAXXnKHo,Power Games FILIAL - W.Soares,"Av. Washington Soares, 3000 - Loja 41 - Engenheiro Luciano Cavalcante, Fortaleza - CE, 60811-341, Brazil",Fortaleza,busca_automatica,nome,loja,store;point_of_interest;establishment,5,905,OPERATIONAL,,inconclusivo,,,+55 85 3273-6828,https://maps.google.com/?cid=8802539961414578974&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ0yXbI35IxwcR0_jLi-uINUU,Balboa's Hobby Games,"R. Maria Tomásia, 208 - Aldeota, Fortaleza - CE, 60150-170, Brazil",Fortaleza,busca_automatica,nome+avaliacao,alimentos_bebidas,snack_bar;toy_store;meal_takeaway;store;restaurant;food;point_of_interest;establishment,4.8,881,OPERATIONAL,2022-10-18,inconclusivo,https://www.balboas.com.br/,,+55 85 98223-9922,https://maps.google.com/?cid=4987042707626784979&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJs9icn11JxwcR2ZrJkI7U5NY,Studio Games,"Av. Washington Soares, 85 - Edson Queiroz, Fortaleza - CE, 60811-341, Brazil",Fortaleza,busca_automatica,nome,loja,event_venue;electronics_store;sports_club;association_or_organization;point_of_interest;store;establishment,4.5,833,OPERATIONAL,,inconclusivo,https://studiogames.net.br/,,+55 85 99691-7942,https://maps.google.com/?cid=15484735127586183897&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJQURqeMZJxwcR95O-XLbS2mk,Dominaria Cards & Games,"R. Juvenal Galeno, 512 - Benfica, Fortaleza - CE, 60015-340, Brazil",Fortaleza,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,4.7,305,OPERATIONAL,2026-07-13,sim,http://www.dominariacg.com.br/,,+55 85 99814-8747,https://maps.google.com/?cid=7627640599587230711&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJrwA8RSpMxwcRgAAzTLpu0fo,Impacto Game Store,"Av. Benjamim Brasil, 1685 - Sl 34 - Maraponga, Fortaleza - CE, 60711-442, Brazil",Fortaleza,busca_automatica,nome,loja,store;point_of_interest;establishment,5,284,OPERATIONAL,,inconclusivo,,,+55 85 98538-5834,https://maps.google.com/?cid=18073348526035894400&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvSrPaZ5JxwcRKAsZMUurQhA,Shark Games,"R. Padre Anchieta, 1295 - Monte Castelo, Fortaleza - CE, 60325-520, Brazil",Fortaleza,busca_automatica,nome,loja,toy_store;store;service;point_of_interest;establishment,4.5,226,OPERATIONAL,,inconclusivo,,,+55 85 3281-1405,https://maps.google.com/?cid=1171687192504372008&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJpd6kO-xIxwcRDV3Ucwnw_oc,JRGAMES,"Iguatemi - Aldeota, Fortaleza - CE, 60811-341, Brazil",Fortaleza,busca_automatica,nome,loja,store;point_of_interest;establishment,4.4,180,OPERATIONAL,,inconclusivo,http://www.jrgames.com.br/,,+55 85 3047-8283,https://maps.google.com/?cid=9799533762593447181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJN1CQUH5JxwcR5RJbouX65_Y,Poppe Games | Loja de Videogames e Artigos de Jogos,"Av. Bezerra de Menezes, 2510 - Lj 10 - São Gerardo, Fortaleza - CE, 60325-902, Brazil",Fortaleza,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.1,178,OPERATIONAL,,inconclusivo,https://www.northshoppingfortaleza.com.br/,,+55 85 98719-5642,https://maps.google.com/?cid=17791464717128766181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJg8nBQmtJxwcRNmLMketFjys,Redzone Cards e Games,"Av. Edilson Brasil Soares, 770 - Segundo piso, Sala 3 - Edson Queiroz, Fortaleza - CE, 60821-775, Brazil",Fortaleza,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.6,145,OPERATIONAL,2021-08-15,inconclusivo,,,+55 85 3085-2577,https://maps.google.com/?cid=3138804343366246966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ9QktIwBLxwcRxh5o-yafmc4,Geek Barra,"Av. Mozart Pinheiro de Lucena, 1460 - de Pinheiro, Fortaleza - CE, 60347-452, Brazil",Fortaleza,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.9,134,OPERATIONAL,2026-08-04,sim,,,,https://maps.google.com/?cid=14887105033025363654&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJIWtBxwf0XpMRr8gIsppriLg,Planet games,"Av. São Paulo, 867 - St. Campinas, Goiânia - GO, 74510-030, Brazil",Goiânia,busca_automatica,nome,loja,cell_phone_store;electronics_store;store;point_of_interest;establishment,5,4096,OPERATIONAL,,inconclusivo,https://lojaplanetgames.com/,,+55 62 98644-4542,https://maps.google.com/?cid=13296996211967445167&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJXXKw4GLxXpMRKvxFi_qgAFw,MARIO GAMES,"Av. Assis Chateaubriand, 365 - St. Oeste, Goiânia - GO, 74130-010, Brazil",Goiânia,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.9,1605,OPERATIONAL,,inconclusivo,,,+55 62 99263-4710,https://maps.google.com/?cid=6629475649428257834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ89uEICDxXpMRdaEvN0XiWK0,Paladins Game Store,"Galeria Free Shop - R. S-1, 54 - St. Bueno, Goiânia - GO, 74230-020, Brazil",Goiânia,busca_automatica,nome+avaliacao,loja,association_or_organization;store;point_of_interest;establishment,4.7,906,OPERATIONAL,2024-09-07,inconclusivo,http://www.paladinsgames.com.br/,,+55 62 98318-5020,https://maps.google.com/?cid=12490982353418559861&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJz8V7Ga3zXpMRP5m_dQimpZY,Loja Life Games,"R. 24, 802 - St. Central, Goiânia - GO, 74030-060, Brazil",Goiânia,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,815,OPERATIONAL,,inconclusivo,https://www.instagram.com/lojalifegames/,lojalifegames,+55 62 93594-8691,https://maps.google.com/?cid=10855265032111888703&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJp_9nKvvwXpMRHgJXGPtBPIo,Nitroxx Games,"Alameda João Elías da Silva Caldas, 474 - quadra 88a, lote 16 - St. Pedro Ludovico, Goiânia - GO, 74825-060, Brazil",Goiânia,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;banquet_hall;internet_cafe;electronics_store;event_venue;american_restaurant;restaurant;food;store;point_of_interest;service;establishment,4.8,525,OPERATIONAL,,inconclusivo,https://nitroxxgames.com.br/,,+55 62 3954-8168,https://maps.google.com/?cid=9960909022537646622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ3Z1tm_j1XpMRtMNMJofeUaA,Primo Games,"Av Anhanguera 8044 - Camelódromo de Campinas, 1 - stand 221 a 223 - St. Campinas, Goiânia - GO, 74523-605, Brazil",Goiânia,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,476,OPERATIONAL,,inconclusivo,http://www.lojaprimogames.com.br/,,+55 62 3291-3560,https://maps.google.com/?cid=11552259191226549172&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ28YWgrb1XpMRMv6SpzX6y9s,Fire games,"Mega lojas Stand E1034/C1033 - Av. Anhanguera, quadra 83A - Campinas, Goiânia - GO, 74503-100, Brazil",Goiânia,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,314,OPERATIONAL,,inconclusivo,https://instagram.com/fiiregames?igshid=MzRlODBiNWFlZA==,fiiregames,+55 62 98319-5760,https://maps.google.com/?cid=15838027622930120242&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJsT8pxUPxXpMReGQSBqX-LSI,Solo Sacred Cards,"R. H-34, Qd 172 - Lt 2A - Conj. Estrela do Sul, Aparecida de Goiânia - GO, 74936-020, Brazil",Goiânia,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.5,269,OPERATIONAL,2026-07-17,sim,https://solosagrado.com.br/,,+55 62 99688-2658,https://maps.google.com/?cid=2462904555966456952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJq6rqcQf0XpMRvbIPAPinCfU,Guerra Games,"Av Anhanguera 8044, 74523-605 camelódromo de campinas 1 , Stand 128 e 129 - Coimbra, Goiânia - GO, 74523-605, Brazil",Goiânia,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,215,OPERATIONAL,,inconclusivo,https://links.guerragames.com.br/,,+55 62 99315-6585,https://maps.google.com/?cid=17656828497677497021&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJveqgLrLzXpMRCdIw_IiqVBA,Storm Acessórios,"R. Quatro, 1565 - Setor Aeroporto, Goiânia - GO, 74075-050, Brazil",Goiânia,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.9,165,OPERATIONAL,2026-07-24,sim,http://stormacessoriosbrasil.com.br/mini-bio-instagram,,+55 62 99282-6879,https://maps.google.com/?cid=1176752907973874185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJvT1MC_L2XpMRCR2DAPE81YM,Bilhar Cidade,"R. Dinamarca, 701 - Qd 97 Lt 32 - Jardim Europa, Goiânia - GO, 74330-050, Brazil",Goiânia,busca_automatica,avaliacao,loja,sports_complex;event_venue;sporting_goods_store;sports_activity_location;point_of_interest;store;establishment,4.4,109,OPERATIONAL,2022-01-21,inconclusivo,https://www.bilharcidade.com.br/,,+55 62 3287-5588,https://maps.google.com/?cid=9499565994801306889&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ5XUdKqYabJIRR6AMN_zwMQA,Livraria Leitura Amazonas,"Amazonas Shopping LOJA 420 PQR 2 PISO 482 - Av. Djalma Batista - Parque Dez de Novembro, Manaus - AM, 69055-038, Brazil",Manaus,busca_automatica,avaliacao,loja,book_store;point_of_interest;store;establishment,4.7,5271,OPERATIONAL,2025-02-09,inconclusivo,https://www.leitura.com.br/,,+55 92 3236-4901,https://maps.google.com/?cid=14057239904821319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJryYmaX0FbJIRY1Msjnb-rVE,Beco Mágico Manaus,"R. Rio Purús, 629 - Nossa Sra. das Gracas, Manaus - AM, 69053-050, Brazil",Manaus,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;point_of_interest;food;establishment,4.9,1241,OPERATIONAL,2026-06-01,sim,https://becomagico.com.br/manaus/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAQm1xFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaePqm5i5QCY0b0YEBsRtyDqFwL3WJf9kC4TCpUvZ-TvJPujzocBmmlORpzMAg_aem_RlyMgypZdVZ8z6bkoynZ1Q,,+55 92 98129-8347,https://maps.google.com/?cid=5885640073187971939&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJweOclBAQbJIRztG7ZblPNSk,Tetris Game Burger,"Av. Djalma Batista, 31 - Chapada, Manaus - AM, 69053-000, Brazil",Manaus,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;fast_food_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.4,821,OPERATIONAL,2023-03-12,inconclusivo,https://abre.ai/ifoodpedidosdelivery,,+55 92 99277-6544,https://maps.google.com/?cid=2969367187015061966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJcwXuqGQFbJIRGz1gIKriRCA,Player Games,"Av. Getúlio Vargas, 219 - Centro, Manaus - AM, 69020-010, Brazil",Manaus,busca_automatica,nome,loja,internet_cafe;electronics_store;store;service;point_of_interest;establishment,4.9,361,OPERATIONAL,,inconclusivo,https://www.playergames.com.br/,,+55 800 245 0060,https://maps.google.com/?cid=2325232527945514267&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJE1I36GEFbJIRMxvlDnsif8U,Loja Calabouço,"R. 7 Cj. Shangrila IV, 21 - Quadra 7 - Parque 10 de Novembro, Manaus - AM, 69054-738, Brazil",Manaus,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.7,284,OPERATIONAL,2025-12-11,inconclusivo,https://www.lojacalabouco.com.br/,,+55 92 3029-8300,https://maps.google.com/?cid=14231131259440274227&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJpwS271sbbJIRDzSHeBJFQbg,KAZUMA GAMES,"R. Des. Filismino Soares, 50 B - Colônia Oliveira Machado, Manaus - AM, 69070-620, Brazil",Manaus,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.7,211,OPERATIONAL,,inconclusivo,,,+55 92 99240-0175,https://maps.google.com/?cid=13276969122098787343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJg0IM1HgbbJIRlRhtjzrsm0M,Player Games,"Av. Djalma Batista, 1929 - Lj 10 - Chapada, Manaus - AM, 69050-010, Brazil",Manaus,busca_automatica,nome,loja,internet_cafe;electronics_store;service;point_of_interest;store;establishment,4.8,174,OPERATIONAL,,inconclusivo,http://www.playergames.com.br/,,+55 800 245 0060,https://maps.google.com/?cid=4871747158189873301&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJMZANeqQabJIRWOafgRjXIMM,Loja Daisuki Card Game Shop,"R. Wilson de Castro, 42 - Conjunto Eldorado, Manaus - AM, 69050-160, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,toy_store;point_of_interest;store;establishment,4.7,106,OPERATIONAL,2025-12-05,inconclusivo,https://www.lojadaisuki.com.br/,,+55 92 99982-1251,https://maps.google.com/?cid=14060474536904615512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJc6LYVAd5GZURtPeFIuwNdAg,Nerdz,"R. Sarmento Leite, 627 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",Porto Alegre,busca_automatica,nome+avaliacao,loja,toy_store;book_store;association_or_organization;store;point_of_interest;establishment,4.8,2180,OPERATIONAL,2022-12-12,inconclusivo,https://lojanerdz.com.br/,,+55 51 3028-1426,https://maps.google.com/?cid=609127157444507572&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJsQAebvp4GZURq9U8W7FqO1c,Ri Happy Toys,"Av. Borges de Medeiros, 1181 - Piso 1 - Praia de Belas, Porto Alegre - RS, 90110-001, Brazil",Porto Alegre,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.4,1308,OPERATIONAL,2023-08-08,inconclusivo,http://rihappy.com.br/,,+55 51 3084-5499,https://maps.google.com/?cid=6285735014898128299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brazil",Porto Alegre,busca_automatica,avaliacao,alimentos_bebidas,bar;point_of_interest;establishment,4.2,1087,OPERATIONAL,2026-02-07,inconclusivo,https://arcadeapub.com.br/,,+55 51 99652-4436,https://maps.google.com/?cid=7179004455460430890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJMxLojXp3GZURO6vAFudn0Xk,Tondin Games,"Av. Assis Brasil, 3535 - Sl 1215 - Jardim Lindóia, Porto Alegre - RS, 91010-007, Brazil",Porto Alegre,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,455,OPERATIONAL,,inconclusivo,http://www.tondingames.com.br/,,+55 51 98596-2603,https://maps.google.com/?cid=8777911390938639163&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJV8oXhgV5GZURziXuQ4QUGCg,Ilusões Industriais,"R. Riachuelo, 1334 - Lj 6 - Centro Histórico, Porto Alegre - RS, 90010-273, Brazil",Porto Alegre,busca_automatica,avaliacao,loja,store;point_of_interest;establishment,4.5,434,OPERATIONAL,2026-07-28,sim,https://www.lojailusoes.com.br/,,+55 51 3212-7657,https://maps.google.com/?cid=2889081719266092494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJMyZxrKuDGZURY4QmuB42th4,B&B Games,"R. Cel. Aparício Borges, 250 - Teresópolis, Porto Alegre - RS, 90680-570, Brazil",Porto Alegre,busca_automatica,nome,loja,electronics_store;point_of_interest;store;establishment,4.6,341,OPERATIONAL,,inconclusivo,http://instagram.com/bebgamesteresopolis,bebgamesteresopolis,+55 51 99650-0829,https://maps.google.com/?cid=2213015772465628259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJZeaWMGaCGZURbQaAIwBfxus,FM games,"Av. da Cavalhada, 2360 - Lj 105 - Cavalhada, Porto Alegre - RS, 91740-000, Brazil",Porto Alegre,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,319,OPERATIONAL,,inconclusivo,https://instagram.com/_fmgames?igshid=MzNlNGNkZWQ4Mg==,_fmgames,+55 51 99963-9229,https://maps.google.com/?cid=16989371098502006381&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ4d68w215GZURtJ7UClWQ4o4,BeB Games Shop,"Av. Diário de Notícias, 300 - Cristal, Porto Alegre - RS, 90810-080, Brazil",Porto Alegre,busca_automatica,nome,loja,cell_phone_store;electronics_store;service;point_of_interest;store;establishment,4.8,305,OPERATIONAL,,inconclusivo,http://www.bebshop.com.br/,,+55 51 3276-4476,https://maps.google.com/?cid=10295950393050701492&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJN76CzJ53GZURfenXtnLLbOw,Checkpoint Games,"Bourbon Shopping Country - Av. Túlio de Rose, 80 - 77 - Passo d'Areia, Porto Alegre - RS, 91340-080, Brazil",Porto Alegre,busca_automatica,nome,loja,store;point_of_interest;establishment,4.5,298,OPERATIONAL,,inconclusivo,,,+55 51 3311-0109,https://maps.google.com/?cid=17036215183990057341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJMaUOsUCCGZUR5eX8QrUL7Io,DM Games,"Rua Victor Silva, 229 - Lj 05 - Camaquã, Porto Alegre - RS, 91920-530, Brazil",Porto Alegre,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,160,OPERATIONAL,,inconclusivo,,,+55 51 99161-2686,https://maps.google.com/?cid=10010388944878626277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJQZTAXgh5GZUREobgHwJtGJ4,Vídeo Game Porto Alegre,"Av. Alberto Bins, 308 - Sl 12 - Centro Histórico, Porto Alegre - RS, 90030-140, Brazil",Porto Alegre,busca_automatica,nome,loja,store;point_of_interest;establishment,4.5,156,OPERATIONAL,,inconclusivo,https://www.videogameportoalegre.com.br/,,+55 51 98299-2876,https://maps.google.com/?cid=11391975113325839890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
